id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1463452,1,4/28/2016 18:12,4/28/2016 18:15,1,-73.954422,40.78157425,-73.95717621,40.78445816,N,175
id3293014,1,4/4/2016 19:44,4/4/2016 19:46,2,-73.97354126,40.74401093,-73.9666748,40.75342941,N,133
id0268007,1,6/21/2016 18:10,6/21/2016 18:37,1,-73.96849823,40.76284027,-73.99146271,40.75054932,N,1611
id3816917,2,5/23/2016 9:47,5/23/2016 9:56,2,-73.98403168,40.72166824,-73.98799896,40.73464966,N,504
id2696892,2,6/10/2016 22:02,6/10/2016 22:31,1,-74.00914764,40.73942947,-73.95439148,40.73015976,N,1698
id0301400,1,6/8/2016 21:25,6/8/2016 21:49,1,-73.98819733,40.74401474,-73.99630737,40.69340134,N,1437
id3487574,1,2/18/2016 7:05,2/18/2016 7:08,1,-73.97731018,40.75481796,-73.97413635,40.76298904,N,167
id3479697,2,2/21/2016 11:32,2/21/2016 11:42,5,-73.98110962,40.74448013,-73.99137878,40.75016022,N,612
id0922881,1,6/22/2016 22:53,6/22/2016 22:58,1,-73.98205566,40.77200699,-73.98257446,40.77985001,N,295
id3487522,2,6/1/2016 6:07,6/1/2016 6:15,6,-73.98878479,40.722435,-73.97741699,40.75090027,N,467
id1738418,1,5/16/2016 9:13,5/16/2016 9:29,1,-73.97316742,40.75032806,-73.98592377,40.7580452,N,1008
id1165897,1,5/22/2016 16:32,5/22/2016 16:48,1,-73.98925781,40.72038651,-74.00039673,40.72728348,N,945
id2254066,2,4/21/2016 7:05,4/21/2016 7:11,1,-73.96450806,40.7700119,-73.95375061,40.78700638,N,400
id1659097,1,4/23/2016 16:42,4/23/2016 16:44,1,-73.9593277,40.76782227,-73.96183777,40.76799393,N,120
id3738135,1,6/18/2016 20:31,6/18/2016 20:52,1,-73.97938538,40.73477554,-73.92188263,40.76026535,N,1289
id0833906,2,4/1/2016 7:24,4/1/2016 7:34,2,-74.00196838,40.73052979,-73.97766113,40.75542831,N,615
id3752678,1,5/26/2016 21:07,5/26/2016 21:14,1,-74.0041275,40.7075386,-73.99120331,40.71590042,N,439
id2449550,1,1/15/2016 1:28,1/15/2016 1:37,1,-73.98878479,40.72229385,-74.00502014,40.74002457,N,536
id2069342,1,6/7/2016 21:56,6/7/2016 23:16,2,-73.78987122,40.6468544,-73.79418945,40.65612793,N,4767
id0224984,1,2/22/2016 21:06,2/22/2016 21:17,1,-73.98524475,40.76827621,-73.99774933,40.73607635,N,689
id1718931,2,1/6/2016 18:04,1/6/2016 18:23,1,-73.78243256,40.64467621,-73.8174057,40.71232224,N,1184
id3941239,2,5/19/2016 19:57,5/19/2016 20:06,1,-73.96530151,40.77509689,-73.97557068,40.76083374,N,487
id2466434,2,3/22/2016 11:58,3/22/2016 12:11,1,-73.98506927,40.74391937,-73.99501038,40.74515152,N,787
id1921793,1,1/16/2016 22:16,1/16/2016 22:22,1,-73.96814728,40.78715134,-73.98123932,40.77363586,N,400
id3248733,2,2/26/2016 8:52,2/26/2016 9:03,1,-73.95774078,40.7792778,-73.96825409,40.76507187,N,665
id1612658,2,1/19/2016 21:04,1/19/2016 21:07,1,-73.97212982,40.75725555,-73.96591187,40.76369476,N,181
id1094455,1,5/2/2016 17:21,5/2/2016 17:30,1,-73.98438263,40.72894669,-73.99469757,40.74204636,N,535
id3526779,2,3/11/2016 10:10,3/11/2016 10:17,1,-73.97283936,40.76124573,-73.97576904,40.7517395,N,416
id3309837,1,2/17/2016 20:19,2/17/2016 20:25,1,-73.9732132,40.75801849,-73.9811554,40.74788284,N,347
id1547063,2,5/23/2016 17:23,5/23/2016 17:45,5,-73.9540329,40.77035141,-73.98246765,40.77648163,N,1300
id2342423,2,4/22/2016 20:01,4/22/2016 20:11,6,-73.95385742,40.7786293,-73.97914124,40.78179932,N,614
id3185328,2,6/2/2016 22:15,6/2/2016 22:49,5,-73.8631897,40.76997375,-73.97439575,40.74889374,N,2081
id3150732,1,5/23/2016 8:21,5/23/2016 8:38,1,-74.00809479,40.70592117,-73.97676086,40.73923492,N,1034
id3437013,1,1/6/2016 7:07,1/6/2016 7:11,1,-73.98979187,40.75683975,-73.97686005,40.76435089,N,245
id0900346,1,6/21/2016 7:07,6/21/2016 7:21,1,-74.00530243,40.72066498,-73.977211,40.75574493,N,814
id3921380,1,4/25/2016 13:45,4/25/2016 13:50,1,-74.00023651,40.76086426,-73.99154663,40.7698288,N,317
id0296620,2,4/14/2016 18:59,4/14/2016 19:05,1,-73.95387268,40.78538513,-73.95611572,40.77289581,N,350
id2585455,1,5/25/2016 11:22,5/25/2016 11:37,1,-73.9754715,40.73308563,-73.93243408,40.7947998,N,934
id3300699,2,6/22/2016 17:29,6/22/2016 17:37,1,-73.98635101,40.74335861,-73.97840881,40.7485466,N,480
id2274686,1,2/26/2016 20:41,2/26/2016 21:14,4,-74.00787354,40.740345,-73.95546722,40.77082825,N,2001
id2343331,1,5/10/2016 21:32,5/10/2016 21:46,2,-74.013237,40.71542358,-73.98384094,40.7374115,N,832
id3080959,2,6/4/2016 20:11,6/4/2016 20:19,1,-73.98477936,40.76398849,-73.97698212,40.78612137,N,484
id1237917,2,6/22/2016 1:46,6/23/2016 0:49,1,-73.97644043,40.75525665,-73.98029327,40.74832535,N,82972
id0681628,2,3/14/2016 21:12,3/14/2016 21:24,5,-73.99902344,40.72302628,-73.98936462,40.68425751,N,748
id1489711,2,5/28/2016 22:32,5/28/2016 22:48,1,-74.00764465,40.74090195,-73.98783875,40.74496841,N,984
id2453153,1,1/24/2016 19:03,1/24/2016 19:10,1,-73.98464966,40.74266434,-73.98846436,40.72754669,N,458
id3863020,2,1/18/2016 9:21,1/18/2016 9:28,1,-73.98506165,40.72389603,-73.98222351,40.73990631,N,404
id3072211,1,2/24/2016 11:07,2/24/2016 11:20,1,-73.95574188,40.76840973,-73.97058868,40.75972366,N,792
id3720816,2,3/20/2016 17:01,3/20/2016 17:16,1,-73.95932007,40.77753067,-73.97875977,40.74509048,N,868
id1246196,2,6/30/2016 0:15,6/30/2016 0:33,1,-73.98132324,40.74116135,-73.96872711,40.7588501,N,1075
id0172582,2,5/27/2016 10:38,5/27/2016 10:42,1,-73.92591095,40.76702118,-73.93421936,40.76303864,N,241
id2477887,1,3/9/2016 15:11,3/9/2016 15:21,2,-73.99620819,40.72598648,-73.99328613,40.73622894,N,638
id0213005,2,5/5/2016 10:49,5/5/2016 10:57,1,-73.97782898,40.73410034,-73.98845673,40.72978973,N,475
id0254210,1,1/21/2016 19:01,1/21/2016 19:04,1,-73.9384079,40.81309509,-73.93686676,40.80982208,N,149
id3201763,1,1/20/2016 12:11,1/20/2016 12:16,1,-73.98091125,40.75333405,-73.98802185,40.74358749,N,260
id0312400,2,4/20/2016 18:01,4/20/2016 18:16,5,-73.99691772,40.72285843,-73.97563934,40.74916077,N,891
id2160406,1,1/31/2016 18:21,1/31/2016 18:28,1,-73.97718048,40.75053787,-73.98806,40.73245239,N,415
id3017016,2,4/3/2016 19:56,4/3/2016 20:04,1,-73.99303436,40.72803879,-73.98200989,40.73113632,N,443
id3514242,2,4/14/2016 16:32,4/14/2016 16:34,5,-73.94618988,40.79822159,-73.94110107,40.80036926,N,108
id1695517,1,3/13/2016 14:02,3/13/2016 14:16,3,-73.99214935,40.74358749,-73.97368622,40.7505722,N,815
id3650154,2,3/6/2016 10:13,3/6/2016 10:14,6,-73.97715759,40.77978897,-73.98449707,40.76963043,N,111
id3981516,1,5/21/2016 9:17,5/21/2016 9:23,1,-73.97179413,40.74641037,-73.96669769,40.76166153,N,357
id0534108,2,4/3/2016 12:43,4/3/2016 12:52,2,-73.98136139,40.76313019,-73.96208191,40.77920151,N,533
id3683642,1,1/5/2016 15:12,1/5/2016 15:35,1,-73.96795654,40.76286697,-73.91314697,40.7741394,N,1339
id3596150,2,1/30/2016 0:46,1/30/2016 0:54,1,-73.92716217,40.76292038,-73.90742493,40.76250839,N,437
id2083383,1,2/19/2016 20:24,2/19/2016 20:36,1,-73.99908447,40.72312164,-74.01704407,40.70753479,N,719
id3909436,2,1/8/2016 7:19,1/8/2016 7:31,6,-73.95565033,40.77669525,-73.9569931,40.77666855,N,698
id2591739,2,1/6/2016 13:03,1/6/2016 13:25,2,-74.00668335,40.74151611,-73.96561432,40.76833344,N,1337
id3296276,2,5/19/2016 23:19,5/19/2016 23:27,3,-73.97396851,40.78290176,-73.95111847,40.78599167,N,512
id0368689,2,3/18/2016 20:19,3/18/2016 20:33,1,-74.00154877,40.74594879,-73.98235321,40.77519226,N,840
id1589033,1,2/5/2016 11:02,2/5/2016 11:20,1,-73.95756531,40.77023315,-73.98950958,40.74317551,N,1093
id3558005,2,1/15/2016 23:57,1/16/2016 0:11,1,-73.98534393,40.74712753,-73.97044373,40.78586578,N,804
id1237500,2,4/4/2016 12:17,4/4/2016 12:19,1,-73.96364594,40.77280045,-73.95991516,40.77116013,N,138
id0449875,2,5/6/2016 18:48,5/6/2016 19:08,1,-74.00547028,40.70677185,-73.97736359,40.74966812,N,1190
id1590769,1,6/28/2016 11:03,6/28/2016 11:08,1,-73.99637604,40.73163605,-73.99671936,40.72524261,N,298
id1216952,1,2/15/2016 17:16,2/15/2016 17:32,1,-73.98584747,40.75709915,-73.95339203,40.77851486,N,984
id1248039,2,3/3/2016 14:47,3/3/2016 14:55,5,-73.97154236,40.753685,-73.97481537,40.76185226,N,445
id1917171,1,1/3/2016 11:58,1/3/2016 12:12,3,-73.98908997,40.75772095,-73.99723816,40.72554398,N,830
id3155607,1,3/14/2016 0:23,3/14/2016 0:24,1,-73.95779419,40.76276398,-73.95766449,40.76278687,N,61
id0115470,2,3/10/2016 10:46,3/10/2016 11:07,5,-73.95410919,40.77025986,-73.97447205,40.74985886,N,1253
id0731420,2,1/13/2016 7:42,1/13/2016 7:51,3,-73.9578476,40.76102066,-73.95733643,40.77283859,N,542
id0432317,2,1/16/2016 18:59,1/16/2016 19:10,1,-73.97090149,40.75785065,-73.95864105,40.78084946,N,622
id0436054,2,3/28/2016 5:01,3/28/2016 5:16,1,-73.95294189,40.82326889,-73.99227905,40.75157928,N,902
id0380527,2,5/17/2016 6:28,5/17/2016 6:33,1,-73.99032593,40.75665283,-73.98091125,40.76090622,N,318
id0532269,2,3/5/2016 11:15,3/5/2016 11:18,1,-73.96364594,40.76840973,-73.97016907,40.75958252,N,182
id0224355,1,5/17/2016 6:33,5/17/2016 6:48,1,-73.95671082,40.78067017,-73.86140442,40.7674675,N,896
id2500876,2,4/12/2016 19:21,4/12/2016 19:31,6,-73.9850769,40.7478981,-73.98594666,40.76150894,N,594
id3806533,1,2/7/2016 12:17,2/7/2016 12:26,1,-73.96012878,40.75815201,-73.97857666,40.76449203,N,534
id0153814,1,1/27/2016 11:53,1/27/2016 12:15,2,-73.97740173,40.75175095,-73.87058258,40.77390671,N,1328
id2065677,2,4/14/2016 13:51,4/14/2016 14:20,1,-73.86251831,40.7690506,-73.87483978,40.89783096,N,1684
id0790629,2,2/9/2016 7:17,2/9/2016 7:21,1,-73.99188995,40.74920273,-73.98792267,40.74088669,N,230
id0216442,1,2/24/2016 8:14,2/24/2016 8:25,1,-73.99858856,40.7350502,-73.99501038,40.75377274,N,624
id2797131,2,6/5/2016 0:08,6/5/2016 0:26,6,-73.99406433,40.72661209,-73.96027374,40.76199722,N,1056
id0520618,1,4/20/2016 7:20,4/20/2016 7:31,1,-74.00447845,40.73800659,-73.98587036,40.76026917,N,646
id2416274,2,3/23/2016 1:57,3/23/2016 2:10,5,-73.98731232,40.75500107,-74.0072937,40.70849991,N,771
id3599999,2,1/25/2016 21:44,1/25/2016 21:52,1,-73.95936584,40.77152634,-73.93881989,40.80502701,N,495
id0576875,2,6/15/2016 12:07,6/15/2016 12:17,2,-73.98670959,40.74770355,-73.99136353,40.73185349,N,598
id1238638,2,2/16/2016 10:33,2/16/2016 10:40,6,-73.9693985,40.75741959,-73.9564209,40.76287842,N,432
id1828863,1,6/10/2016 19:14,6/10/2016 19:22,1,-73.99211121,40.75931549,-73.99936676,40.7387886,N,493
id3688130,1,3/30/2016 11:23,3/30/2016 11:47,2,-73.99002075,40.75643539,-73.98665619,40.74008179,N,1450
id2576211,2,2/25/2016 6:42,2/25/2016 6:54,1,-73.92082214,40.74360657,-73.9744339,40.75340271,N,728
id0950235,1,1/30/2016 10:55,1/30/2016 11:08,1,-74.00406647,40.70664978,-73.97621155,40.75561142,N,813
id1296653,2,4/25/2016 19:58,4/25/2016 20:11,1,-73.98651886,40.75074005,-74.00559998,40.72646332,N,746
id2284627,1,4/20/2016 18:09,4/20/2016 18:19,1,-73.9903717,40.73470688,-73.99252319,40.73567581,N,607
id0570404,1,1/28/2016 23:06,1/28/2016 23:31,1,-73.97129059,40.75691986,-73.92777252,40.85038757,N,1529
id3664632,2,5/19/2016 7:47,5/19/2016 7:57,1,-73.99126434,40.75016403,-73.98071289,40.7604332,N,633
id3074415,1,1/7/2016 3:31,1/7/2016 3:40,1,-74.00265503,40.74995804,-74.0094986,40.73464584,N,553
id3033342,1,6/21/2016 16:23,6/21/2016 16:44,2,-73.98712921,40.73919296,-73.98508453,40.75732803,N,1236
id1444105,1,2/22/2016 6:24,2/22/2016 6:28,1,-73.99078369,40.75586319,-73.98921967,40.76781845,N,258
id0649966,1,5/24/2016 15:26,5/24/2016 16:00,1,-73.95514679,40.76590347,-73.97580719,40.7954483,N,2005
id0757177,2,4/17/2016 14:05,4/17/2016 14:16,5,-73.9468689,40.80831909,-73.93572235,40.83190155,N,666
id1124986,2,2/7/2016 23:15,2/7/2016 23:26,1,-73.97087097,40.75165939,-74.00280762,40.74237061,N,683
id0155336,1,1/22/2016 21:06,1/22/2016 21:22,1,-73.87062836,40.7735939,-73.96047211,40.7110405,N,964
id0246022,2,4/11/2016 9:09,4/11/2016 9:22,2,-73.97168732,40.74644852,-73.97738647,40.76101685,N,771
id2643326,1,6/29/2016 7:21,6/29/2016 7:25,1,-73.99329376,40.76765823,-73.98314667,40.76787186,N,261
id2212539,2,3/10/2016 11:39,3/10/2016 11:55,6,-73.99185944,40.75957108,-73.98001862,40.7499733,N,933
id3679690,2,4/15/2016 8:24,4/15/2016 8:38,1,-74.00847626,40.71099091,-73.99440002,40.72635651,N,839
id1160796,2,4/16/2016 14:01,4/16/2016 14:05,1,-73.95314789,40.78274918,-73.95555878,40.77669525,N,196
id0364646,1,5/19/2016 1:46,5/19/2016 1:53,1,-73.98760223,40.73283386,-73.98010254,40.724617,N,376
id3447332,1,6/29/2016 11:04,6/29/2016 11:34,4,-73.9932251,40.75735092,-74.01459503,40.71403885,N,1799
id0985261,2,4/20/2016 10:25,4/20/2016 10:28,1,-73.98106384,40.7307663,-73.99125671,40.73516083,N,160
id0065233,2,5/25/2016 8:01,5/25/2016 8:50,1,-73.9932251,40.75756836,-73.95264435,40.63136673,N,2953
id1722729,1,3/30/2016 12:27,3/30/2016 12:35,1,-73.92206573,40.76595688,-73.92618561,40.75424957,N,467
id0485710,1,2/29/2016 9:50,2/29/2016 10:04,1,-74.00389862,40.74780273,-73.99325562,40.72258377,N,822
id0890591,1,2/8/2016 0:10,2/8/2016 0:45,1,-73.78200531,40.64508438,-73.97651672,40.76469421,N,2072
id0622784,2,1/28/2016 19:07,1/28/2016 19:12,2,-73.96884155,40.75474548,-73.97483826,40.74434662,N,276
id0649654,2,4/18/2016 18:43,4/18/2016 18:54,1,-73.98066711,40.76529312,-73.96308136,40.77491379,N,702
id3803771,2,5/1/2016 9:28,5/1/2016 9:46,1,-73.99623108,40.75017166,-74.00533295,40.72739029,N,1064
id3764082,2,6/16/2016 20:50,6/16/2016 21:00,2,-73.9669342,40.79369736,-73.95013428,40.80485535,N,563
id3184648,2,1/9/2016 15:32,1/9/2016 15:37,1,-73.96640778,40.79454041,-73.98202515,40.77680206,N,291
id1527204,2,5/6/2016 13:55,5/6/2016 13:58,1,-73.96026611,40.77049637,-73.96253204,40.77316666,N,160
id0444639,1,3/10/2016 19:31,3/10/2016 19:45,1,-73.97503662,40.74620438,-73.98925781,40.71998215,N,815
id2583326,2,6/18/2016 2:22,6/18/2016 2:48,1,-73.93991852,40.79412842,-73.92353821,40.70692825,N,1582
id3376462,1,4/18/2016 17:01,4/18/2016 17:08,1,-73.9797287,40.75222778,-73.98093414,40.76292038,N,392
id0332290,2,5/23/2016 16:14,5/23/2016 16:28,3,-73.98040009,40.76458359,-73.99791718,40.74081802,N,853
id0993470,2,1/17/2016 18:43,1/17/2016 19:08,1,-73.87332916,40.77389908,-73.98285675,40.67578125,N,1515
id1127871,1,3/20/2016 12:28,3/20/2016 12:45,1,-73.9888382,40.72317505,-74.00766754,40.7408905,N,1015
id2047494,1,4/17/2016 9:23,4/17/2016 9:46,1,-73.94976807,40.78071976,-74.00239563,40.75530243,N,1385
id0747119,1,6/29/2016 19:41,6/29/2016 20:02,2,-73.98904419,40.75299454,-74.01695251,40.71173096,N,1288
id0122400,1,4/17/2016 11:41,4/17/2016 11:45,1,-74.00119781,40.75172424,-73.99517822,40.74986649,N,289
id1883062,2,1/12/2016 0:23,1/12/2016 0:29,1,-74.00257874,40.73414612,-73.99684143,40.74210358,N,362
id0453919,2,4/12/2016 21:56,4/12/2016 22:15,1,-73.98625946,40.74029922,-73.98461151,40.76472855,N,1104
id3889298,1,1/20/2016 20:15,1/20/2016 20:23,1,-73.97601318,40.7558403,-73.98812103,40.74911118,N,509
id1377380,2,4/23/2016 9:22,4/23/2016 9:30,1,-73.96926117,40.80345154,-73.9495697,40.79634094,N,488
id3820118,1,3/23/2016 23:06,3/23/2016 23:18,2,-73.98976898,40.73837662,-73.98644257,40.7569809,N,735
id2929189,2,6/29/2016 19:28,6/29/2016 19:39,1,-73.98371124,40.73797989,-74.00508881,40.73184967,N,665
id1723771,1,1/18/2016 18:19,1/18/2016 18:37,2,-73.98310852,40.77764511,-73.99216461,40.74012375,N,1067
id2314471,2,5/31/2016 17:43,5/31/2016 17:49,1,-73.98721313,40.73899841,-73.99578094,40.74246979,N,380
id2629140,2,1/4/2016 8:42,1/4/2016 8:45,1,-73.97608948,40.79475784,-73.9803772,40.7834549,N,176
id2314026,2,5/2/2016 16:24,5/2/2016 16:33,3,-73.97454071,40.75586319,-73.98487854,40.74241638,N,544
id2579360,1,3/10/2016 7:07,3/10/2016 7:11,1,-73.9775238,40.77912903,-73.97904968,40.76398087,N,283
id1601023,2,2/20/2016 10:05,2/20/2016 10:21,1,-73.93911743,40.80212021,-73.9876709,40.721241,N,903
id1427828,2,1/21/2016 5:28,1/21/2016 5:34,1,-73.9837265,40.72566986,-73.99053192,40.73727036,N,332
id2101955,2,1/1/2016 17:46,1/1/2016 17:48,1,-73.98218536,40.75200653,-73.98511505,40.74784088,N,125
id0782459,1,6/11/2016 19:06,6/11/2016 19:26,1,-73.78990936,40.64380264,-73.873909,40.67252731,N,1184
id0025994,1,2/24/2016 6:59,2/24/2016 7:03,1,-73.96717834,40.76366425,-73.97457886,40.75624466,N,258
id3438614,2,1/17/2016 0:56,1/17/2016 1:18,1,-74.00119781,40.72913361,-73.98195648,40.76185989,N,1318
id0457100,2,3/5/2016 12:49,3/5/2016 13:00,1,-73.99359131,40.72970581,-73.97905731,40.73623276,N,693
id3684299,2,4/30/2016 5:57,4/30/2016 5:57,2,-73.91747284,40.7432518,-73.92224121,40.74533081,N,52
id1261608,1,1/10/2016 4:08,1/10/2016 4:14,1,-73.98284912,40.76316833,-73.96704102,40.75892639,N,354
id0362636,2,1/16/2016 12:15,1/16/2016 12:23,1,-74.00190735,40.73529816,-74.01506805,40.71821976,N,488
id2719072,1,1/29/2016 21:35,1/29/2016 22:00,1,-73.9720459,40.74964142,-74.00758362,40.74080276,N,1497
id3875763,2,5/15/2016 21:15,5/15/2016 21:46,2,-73.96816254,40.79948425,-73.92944336,40.83588409,N,1873
id1565258,2,1/9/2016 10:57,1/9/2016 11:03,1,-74.01039886,40.71208954,-73.99999237,40.72372055,N,371
id3022276,2,4/26/2016 16:11,4/26/2016 16:20,3,-73.96808624,40.78726959,-73.9895401,40.77639008,N,528
id0657238,1,4/13/2016 13:47,4/13/2016 13:47,1,-73.97275543,40.76008987,-73.97175598,40.75976563,N,37
id3203313,2,4/30/2016 11:31,4/30/2016 11:37,2,-73.98836517,40.72576141,-73.98803711,40.73753738,N,376
id3411252,1,5/24/2016 9:12,5/24/2016 10:01,1,-74.00913239,40.7070961,-73.97878265,40.75897217,N,2933
id0442404,2,2/27/2016 5:18,2/27/2016 5:23,6,-73.94274902,40.79423141,-73.95075226,40.80252075,N,325
id2070569,2,1/5/2016 13:34,1/5/2016 13:51,3,-73.95536804,40.77922058,-73.98539734,40.77854919,N,1001
id1983597,1,6/13/2016 7:41,6/13/2016 7:56,1,-73.99365997,40.74979019,-73.96673584,40.77227783,N,920
id0621997,1,5/5/2016 12:31,5/5/2016 12:38,1,-73.9416275,40.80633163,-73.9539032,40.81142807,N,402
id1880806,2,2/26/2016 14:01,2/26/2016 14:07,1,-73.97367096,40.75078964,-73.98301697,40.75439072,N,376
id1789558,1,2/13/2016 0:58,2/13/2016 1:10,1,-73.96736908,40.75645447,-73.99177551,40.74904633,N,701
id2621313,2,2/7/2016 12:35,2/7/2016 12:43,5,-73.9967804,40.72504044,-73.98574829,40.73181915,N,491
id3435728,2,2/20/2016 21:37,2/20/2016 21:44,5,-73.98889923,40.72172165,-73.9998703,40.71656036,N,422
id0832968,1,4/28/2016 11:09,4/28/2016 11:22,1,-73.99466705,40.74013519,-73.9822464,40.74402618,N,812
id0241349,2,3/29/2016 19:37,3/29/2016 19:43,1,-73.99188232,40.75037003,-73.98490143,40.75106812,N,400
id2997605,2,2/2/2016 21:00,2/2/2016 21:05,1,-74.00395203,40.7391777,-74.00899506,40.73072052,N,288
id0181052,2,5/9/2016 23:41,5/9/2016 23:50,1,-73.95166016,40.72341919,-73.95252991,40.69498825,N,562
id2877682,1,6/30/2016 8:03,6/30/2016 8:14,1,-73.95264435,40.77196503,-73.97342682,40.75171661,N,637
id0427374,2,1/18/2016 23:41,1/18/2016 23:49,1,-73.99614716,40.76007843,-73.97808075,40.75229263,N,454
id3657126,1,6/8/2016 15:59,6/8/2016 16:59,1,-73.79046631,40.6437645,-74.00907135,40.64984894,N,3594
id0969963,1,4/25/2016 1:09,4/25/2016 1:18,1,-73.98747253,40.74992371,-73.98297119,40.72502518,N,559
id0946098,1,2/3/2016 0:53,2/3/2016 1:06,1,-73.98635101,40.76190186,-73.9402771,40.83407974,N,795
id3512224,2,3/23/2016 17:16,3/23/2016 17:31,1,-73.98215485,40.77675629,-73.96760559,40.76192856,N,896
id1024361,2,5/22/2016 12:52,5/22/2016 13:05,4,-73.97699738,40.75151825,-73.97265625,40.78099823,N,744
id3914670,1,5/28/2016 13:03,5/28/2016 13:10,1,-74.00339508,40.7486496,-74.00803375,40.73999023,N,384
id0193045,2,2/8/2016 21:51,2/8/2016 21:59,2,-73.98097992,40.76332855,-73.97875977,40.74787903,N,501
id3484928,2,4/6/2016 18:34,4/6/2016 18:39,2,-73.97556305,40.75177383,-73.98392487,40.7408638,N,321
id0807797,2,5/13/2016 18:50,5/13/2016 20:09,2,-73.78972626,40.64693832,-73.9881134,40.75592041,N,4749
id0847124,1,5/16/2016 15:35,5/16/2016 15:41,1,-74.00414276,40.74200058,-74.00554657,40.75122833,N,347
id2263597,2,1/30/2016 12:58,1/30/2016 13:04,1,-73.96012115,40.77049255,-73.96226501,40.77905655,N,357
id3034243,2,2/23/2016 4:51,2/23/2016 5:15,1,-73.95069122,40.7835083,-73.78315735,40.64385986,N,1406
id0204116,2,2/25/2016 21:17,2/25/2016 21:43,1,-73.9781189,40.76253891,-73.98015594,40.7441864,N,1580
id0708496,1,1/8/2016 13:35,1/8/2016 13:57,1,-73.86300659,40.76882172,-73.86656952,40.67275238,N,1337
id3025541,1,3/22/2016 16:12,3/22/2016 16:27,1,-74.00817871,40.72276306,-73.98249054,40.74570847,N,862
id3146629,1,2/3/2016 15:09,2/3/2016 15:36,1,-73.94612885,40.77272034,-73.97143555,40.79795074,N,1587
id0839676,2,6/15/2016 9:53,6/15/2016 9:59,1,-73.97108459,40.76267624,-73.97543335,40.7556839,N,337
id0720545,1,2/14/2016 1:02,2/14/2016 1:05,1,-73.98497772,40.75652695,-73.97859192,40.75253296,N,181
id2656259,1,4/27/2016 10:55,4/27/2016 11:38,1,-73.9903183,40.73723602,-73.98137665,40.74119186,N,2572
id1117212,1,3/14/2016 16:32,3/14/2016 16:36,1,-73.97141266,40.79801941,-73.97628784,40.79096222,N,214
id0339659,2,3/4/2016 20:08,3/4/2016 20:24,1,-74.00135803,40.72764587,-73.98369598,40.72589874,N,988
id1849577,2,2/21/2016 2:02,2/21/2016 2:12,1,-73.98386383,40.76286316,-73.99138641,40.75048828,N,550
id3951040,1,1/16/2016 8:36,1/16/2016 8:41,1,-73.97240448,40.75369263,-73.95832825,40.76886749,N,309
id0632240,1,6/17/2016 20:06,6/17/2016 20:10,1,-73.96394348,40.75715637,-73.9519043,40.77348328,N,242
id3644391,2,4/20/2016 16:36,4/20/2016 16:42,1,-73.98175812,40.74720001,-73.97934723,40.7363205,N,385
id2035422,1,2/6/2016 10:01,2/6/2016 10:14,4,-74.00832367,40.74874115,-73.97497559,40.79291534,N,783
id3779314,1,3/11/2016 23:34,3/11/2016 23:41,1,-73.98522186,40.73204041,-73.98816681,40.72406387,N,390
id2506906,2,5/9/2016 10:41,5/9/2016 10:43,1,-73.95848846,40.76443481,-73.95291138,40.76905823,N,126
id0962157,2,4/14/2016 7:50,4/14/2016 8:01,2,-73.9578476,40.76538849,-73.96077728,40.77930069,N,641
id2973860,1,1/28/2016 11:58,1/28/2016 12:02,1,-73.98218536,40.77883148,-73.98348236,40.78371811,N,222
id0498574,2,3/24/2016 7:31,3/24/2016 7:39,1,-73.9908371,40.75091171,-73.98847198,40.73865128,N,460
id0577135,2,4/19/2016 19:08,4/19/2016 19:18,1,-73.97086334,40.75508118,-73.98013306,40.76216888,N,608
id2244267,1,1/31/2016 20:24,1/31/2016 20:29,1,-73.97270966,40.76038742,-73.98334503,40.74973297,N,290
id0653467,2,6/22/2016 8:40,6/22/2016 8:42,5,-73.97679138,40.77523041,-73.97551727,40.77655029,N,109
id2065038,1,5/7/2016 21:16,5/7/2016 21:27,2,-73.9749527,40.75267029,-73.9802475,40.73366165,N,633
id3376470,2,2/13/2016 22:29,2/13/2016 23:03,5,-73.78210449,40.64456177,-73.97483826,40.75663376,N,2038
id3114277,2,1/28/2016 12:22,1/28/2016 12:29,2,-73.98638916,40.74008179,-73.9797287,40.74139023,N,416
id0379513,2,5/2/2016 13:31,5/2/2016 13:43,1,-73.99037933,40.7566185,-73.97853088,40.77325439,N,679
id1402175,1,5/7/2016 20:42,5/7/2016 21:06,1,-74.0083847,40.70495605,-73.99435425,40.72633743,N,1440
id2546959,2,6/24/2016 20:36,6/24/2016 21:11,6,-73.99349213,40.72745132,-73.92485809,40.69113922,N,2105
id0093228,2,6/24/2016 14:23,6/24/2016 14:34,1,-73.98780823,40.74103165,-73.99205017,40.74953079,N,635
id2797394,1,5/2/2016 1:56,5/2/2016 2:41,1,-74.0089035,40.70614624,-73.86643219,40.74388885,N,2706
id2265532,2,3/31/2016 17:25,3/31/2016 17:28,2,-73.95346069,40.77959061,-73.95205688,40.78649139,N,151
id2301210,1,5/11/2016 23:16,5/11/2016 23:36,1,-73.98426056,40.72071075,-73.95341492,40.72490311,N,1176
id1615955,2,3/20/2016 19:38,3/20/2016 19:59,3,-73.87306213,40.77416992,-73.96920013,40.78548813,N,1234
